county,date,vaccines_started,vaccines_completed,vaccines_first_additional_dose
Portage,2021-08-22,62,59,7
Portage,2021-08-23,127,110,36
Portage,2021-08-24,132,114,20
Portage,2021-08-25,155,90,23
Portage,2021-08-26,116,115,30
Portage,2021-08-27,175,175,36
Portage,2021-08-28,105,91,24
Portage,2021-08-29,79,71,3
Portage,2021-08-30,137,151,21
Portage,2021-08-31,149,101,17
Portage,2021-09-01,102,83,25
Portage,2021-09-02,125,87,18
Portage,2021-09-03,137,136,30
Portage,2021-09-04,93,98,14
Portage,2021-09-05,59,79,3
Portage,2021-09-06,21,24,7
Portage,2021-09-07,99,123,25
Portage,2021-09-08,94,101,32
Portage,2021-09-09,87,88,12
Portage,2021-09-10,136,126,17
Portage,2021-09-11,78,88,14
Portage,2021-09-12,58,58,4
Portage,2021-09-13,122,120,16
Portage,2021-09-14,103,127,9
Portage,2021-09-15,117,131,32
Portage,2021-09-16,88,111,10
Portage,2021-09-17,95,131,16
Portage,2021-09-18,52,115,13
Portage,2021-09-19,36,75,2
Portage,2021-09-20,69,117,30
Portage,2021-09-21,114,129,26
Portage,2021-09-22,84,99,10
Portage,2021-09-23,71,89,19
Portage,2021-09-24,75,108,66
Portage,2021-09-25,77,86,160
Portage,2021-09-26,28,59,97
Portage,2021-09-27,61,61,298
Portage,2021-09-28,77,107,255
Portage,2021-09-29,80,88,255
Portage,2021-09-30,69,58,227
Portage,2021-10-01,99,112,281
Portage,2021-10-02,39,73,124
Portage,2021-10-03,26,50,90
Portage,2021-10-04,65,76,222
Portage,2021-10-05,60,78,232
Portage,2021-10-06,77,95,260
Portage,2021-10-07,54,85,213
Portage,2021-10-08,66,93,241
Portage,2021-10-09,34,52,125
Portage,2021-10-10,24,39,94
Portage,2021-10-11,48,68,198
Portage,2021-10-12,45,114,216
Portage,2021-10-13,65,93,210
Portage,2021-10-14,43,64,282
Portage,2021-10-15,70,82,295
Portage,2021-10-16,54,56,122
Portage,2021-10-17,24,38,72
Portage,2021-10-18,59,60,203
Portage,2021-10-19,44,50,256
Portage,2021-10-20,46,48,209
Portage,2021-10-21,61,74,215
Portage,2021-10-22,89,86,420
Portage,2021-10-23,44,46,274
Portage,2021-10-24,22,33,170
Portage,2021-10-25,71,53,609
Portage,2021-10-26,60,53,587
Portage,2021-10-27,69,72,449
Portage,2021-10-28,48,49,628
Portage,2021-10-29,58,60,702
Portage,2021-10-30,21,40,317
Portage,2021-10-31,11,15,171
Portage,2021-11-01,68,51,745
Portage,2021-11-02,52,61,526
Portage,2021-11-03,54,57,518
Portage,2021-11-04,64,71,677
Portage,2021-11-05,101,89,630
Portage,2021-11-06,100,47,274
Portage,2021-11-07,53,26,201
Portage,2021-11-08,613,37,407
Portage,2021-11-09,125,33,526
Portage,2021-11-10,118,52,475
Portage,2021-11-11,128,52,413
Portage,2021-11-12,169,71,566
Portage,2021-11-13,170,41,277
Portage,2021-11-14,70,18,149
Portage,2021-11-15,179,69,553
Portage,2021-11-16,259,68,538
Portage,2021-11-17,177,68,630
Portage,2021-11-18,198,52,635
Portage,2021-11-19,155,73,817
Portage,2021-11-20,158,37,399
Portage,2021-11-21,79,21,288
Portage,2021-11-22,124,43,527
Portage,2021-11-23,121,55,566
Portage,2021-11-24,131,48,458
Portage,2021-11-25,2,1,6
Portage,2021-11-26,98,70,444
Portage,2021-11-27,47,65,259
Portage,2021-11-28,30,40,192
Portage,2021-11-29,99,117,398
Portage,2021-11-30,90,94,404
Portage,2021-12-01,113,118,609
Portage,2021-12-02,91,114,528
Portage,2021-12-03,94,130,628
Portage,2021-12-04,47,170,308
Portage,2021-12-05,28,65,211
Portage,2021-12-06,158,505,724
Portage,2021-12-07,87,127,672
Portage,2021-12-08,89,135,613
Portage,2021-12-09,94,164,595
Portage,2021-12-10,71,140,736
Portage,2021-12-11,86,161,482
Portage,2021-12-12,33,46,218
Portage,2021-12-13,81,86,539
Portage,2021-12-14,82,216,679
Portage,2021-12-15,90,133,681
Portage,2021-12-16,104,45,604
Portage,2021-12-17,122,131,755
Portage,2021-12-18,63,60,353
Portage,2021-12-19,28,25,235
Portage,2021-12-20,95,86,608
Portage,2021-12-21,114,75,692
Portage,2021-12-22,100,68,610
Portage,2021-12-23,125,47,507
Portage,2021-12-24,19,15,120
Portage,2021-12-25,0,0,0
Portage,2021-12-26,36,30,153
Portage,2021-12-27,111,96,528
Portage,2021-12-28,86,77,532
Portage,2021-12-29,110,93,561
Portage,2021-12-30,120,68,523
Portage,2021-12-31,44,36,207
Portage,2022-01-01,9,6,43
Portage,2022-01-02,39,26,133
Portage,2022-01-03,113,73,467
Portage,2022-01-04,104,80,514
Portage,2022-01-05,111,67,499
Portage,2022-01-06,119,74,394
Portage,2022-01-07,106,73,523
Portage,2022-01-08,65,62,296
Portage,2022-01-09,45,18,173
Portage,2022-01-10,89,73,398
Portage,2022-01-11,81,92,426
Portage,2022-01-12,94,77,351
Portage,2022-01-13,75,64,323
Portage,2022-01-14,83,52,423
Portage,2022-01-15,49,29,267
Portage,2022-01-16,31,23,121
Portage,2022-01-17,22,22,75
Portage,2022-01-18,47,68,180
Portage,2022-01-19,63,81,197
Portage,2022-01-20,44,77,192
Portage,2022-01-21,64,60,235
Portage,2022-01-22,43,30,179
Portage,2022-01-23,19,31,57
Portage,2022-01-24,43,61,144
Portage,2022-01-25,59,81,149
Portage,2022-01-26,50,76,149
Portage,2022-01-27,41,83,126
Portage,2022-01-28,56,96,179
Portage,2022-01-29,19,51,92
Portage,2022-01-30,12,23,39
Portage,2022-01-31,16,44,55
Preble,2020-12-14,0,0,0
Preble,2020-12-15,1,0,0
Preble,2020-12-16,0,0,0
Preble,2020-12-17,3,0,0
Preble,2020-12-18,8,0,0
Preble,2020-12-19,1,0,0
Preble,2020-12-20,0,0,0
Preble,2020-12-21,10,0,0
Preble,2020-12-22,4,0,0
Preble,2020-12-23,15,0,0
Preble,2020-12-24,13,0,0
Preble,2020-12-25,0,0,0
Preble,2020-12-26,7,0,0
Preble,2020-12-27,93,0,0
Preble,2020-12-28,37,0,0
Preble,2020-12-29,101,0,0
Preble,2020-12-30,52,0,0
Preble,2020-12-31,19,0,0
Preble,2021-01-01,4,0,0
Preble,2021-01-02,5,0,0
Preble,2021-01-03,1,0,0
Preble,2021-01-04,31,1,0
Preble,2021-01-05,31,2,0
Preble,2021-01-06,36,1,0
Preble,2021-01-07,198,6,0
Preble,2021-01-08,42,5,0
Preble,2021-01-09,18,3,0
Preble,2021-01-10,7,0,0
Preble,2021-01-11,40,8,0
Preble,2021-01-12,115,3,0
Preble,2021-01-13,42,3,0
Preble,2021-01-14,44,0,0
Preble,2021-01-15,92,3,0
Preble,2021-01-16,14,7,0
Preble,2021-01-17,44,60,0
Preble,2021-01-18,10,8,0
Preble,2021-01-19,121,4,0
Preble,2021-01-20,27,17,0
Preble,2021-01-21,359,24,0
Preble,2021-01-22,28,2,0
Preble,2021-01-23,19,0,0
Preble,2021-01-24,8,0,0
Preble,2021-01-25,9,16,0
Preble,2021-01-26,43,104,0
Preble,2021-01-27,58,29,0
Preble,2021-01-28,401,135,0
Preble,2021-01-29,226,15,0
Preble,2021-01-30,351,28,0
Preble,2021-01-31,16,3,0
Preble,2021-02-01,42,30,0
Preble,2021-02-02,221,36,0
Preble,2021-02-03,70,28,0
Preble,2021-02-04,287,102,0
Preble,2021-02-05,94,58,0
Preble,2021-02-06,81,19,0
Preble,2021-02-07,41,44,0
Preble,2021-02-08,43,42,0
Preble,2021-02-09,60,104,0
Preble,2021-02-10,24,48,0
Preble,2021-02-11,134,370,0
Preble,2021-02-12,257,68,0
Preble,2021-02-13,41,12,0
Preble,2021-02-14,20,12,0
Preble,2021-02-15,6,3,0
Preble,2021-02-16,13,7,0
Preble,2021-02-17,18,132,0
Preble,2021-02-18,28,357,0
Preble,2021-02-19,82,206,0
Preble,2021-02-20,16,46,0
Preble,2021-02-21,4,24,0
Preble,2021-02-22,11,38,0
Preble,2021-02-23,8,247,0
Preble,2021-02-24,40,80,0
Preble,2021-02-25,361,192,0
Preble,2021-02-26,379,105,0
Preble,2021-02-27,59,357,0
Preble,2021-02-28,18,40,0
Preble,2021-03-01,34,56,0
Preble,2021-03-02,495,62,0
Preble,2021-03-03,34,15,0
Preble,2021-03-04,401,419,0
Preble,2021-03-05,87,133,0
Preble,2021-03-06,28,59,0
Preble,2021-03-07,9,31,0
Preble,2021-03-08,44,30,0
Preble,2021-03-09,396,51,0
Preble,2021-03-10,53,25,0
Preble,2021-03-11,329,53,0
Preble,2021-03-12,69,265,0
Preble,2021-03-13,51,35,0
Preble,2021-03-14,16,11,0
Preble,2021-03-15,74,24,0
Preble,2021-03-16,402,16,0
Preble,2021-03-17,59,20,0
Preble,2021-03-18,498,62,0
Preble,2021-03-19,63,29,0
Preble,2021-03-20,48,28,0
Preble,2021-03-21,11,7,0
Preble,2021-03-22,70,10,0
Preble,2021-03-23,123,463,0
Preble,2021-03-24,143,100,0
Preble,2021-03-25,120,377,0
Preble,2021-03-26,93,358,0
Preble,2021-03-27,82,66,0
Preble,2021-03-28,28,14,0
Preble,2021-03-29,53,25,0
Preble,2021-03-30,303,38,0
Preble,2021-03-31,157,55,0
Preble,2021-04-01,286,199,0
Preble,2021-04-02,104,72,0
Preble,2021-04-03,79,38,0
Preble,2021-04-04,21,14,0
Preble,2021-04-05,77,35,0
Preble,2021-04-06,122,447,0
Preble,2021-04-07,167,115,0
Preble,2021-04-08,301,291,0
Preble,2021-04-09,118,67,0
Preble,2021-04-10,131,47,0
Preble,2021-04-11,20,24,0
Preble,2021-04-12,54,70,0
Preble,2021-04-13,60,405,0
Preble,2021-04-14,55,71,0
Preble,2021-04-15,60,486,0
Preble,2021-04-16,59,48,0
Preble,2021-04-17,32,40,0
Preble,2021-04-18,9,41,0
Preble,2021-04-19,20,70,0
Preble,2021-04-20,39,131,0
Preble,2021-04-21,65,129,0
Preble,2021-04-22,121,132,0
Preble,2021-04-23,20,105,0
Preble,2021-04-24,16,75,0
Preble,2021-04-25,14,18,0
Preble,2021-04-26,29,70,0
Preble,2021-04-27,33,292,0
Preble,2021-04-28,30,126,0
Preble,2021-04-29,72,273,0
Preble,2021-04-30,37,110,0
Preble,2021-05-01,19,70,0
Preble,2021-05-02,7,16,0
Preble,2021-05-03,23,67,0
Preble,2021-05-04,36,68,0
Preble,2021-05-05,28,91,0
Preble,2021-05-06,64,263,0
Preble,2021-05-07,26,99,0
Preble,2021-05-08,31,105,0
Preble,2021-05-09,22,16,0
Preble,2021-05-10,22,42,0
Preble,2021-05-11,24,66,0
Preble,2021-05-12,29,33,0
Preble,2021-05-13,78,96,0
Preble,2021-05-14,75,45,0
Preble,2021-05-15,45,22,0
Preble,2021-05-16,26,11,0
Preble,2021-05-17,41,34,0
Preble,2021-05-18,84,36,0
Preble,2021-05-19,62,42,0
Preble,2021-05-20,64,120,0
Preble,2021-05-21,68,43,0
Preble,2021-05-22,39,21,0
Preble,2021-05-23,30,12,0
Preble,2021-05-24,36,19,0
Preble,2021-05-25,28,33,0
Preble,2021-05-26,29,19,0
Preble,2021-05-27,36,67,0
Preble,2021-05-28,38,20,0
Preble,2021-05-29,20,14,0
Preble,2021-05-30,13,19,0
Preble,2021-05-31,3,6,0
Preble,2021-06-01,29,33,0
Preble,2021-06-02,24,18,0
Preble,2021-06-03,36,49,0
Preble,2021-06-04,28,54,0
Preble,2021-06-05,17,39,0
Preble,2021-06-06,10,20,0
Preble,2021-06-07,14,43,0
Preble,2021-06-08,21,65,0
Preble,2021-06-09,29,46,0
Preble,2021-06-10,31,64,0
Preble,2021-06-11,23,54,0
Preble,2021-06-12,10,48,0
Preble,2021-06-13,4,19,0
Preble,2021-06-14,10,24,0
Preble,2021-06-15,18,28,0
Preble,2021-06-16,11,28,0
Preble,2021-06-17,13,49,0
Preble,2021-06-18,12,28,0
Preble,2021-06-19,10,29,0
Preble,2021-06-20,8,13,0
Preble,2021-06-21,16,24,0
Preble,2021-06-22,18,30,0
Preble,2021-06-23,17,23,0
Preble,2021-06-24,8,24,0
Preble,2021-06-25,13,28,0
Preble,2021-06-26,10,14,0
Preble,2021-06-27,7,9,0
Preble,2021-06-28,13,16,0
Preble,2021-06-29,22,21,0
Preble,2021-06-30,26,25,0
Preble,2021-07-01,18,17,0
Preble,2021-07-02,7,16,0
Preble,2021-07-03,4,10,0
Preble,2021-07-04,1,3,0
Preble,2021-07-05,13,9,0
Preble,2021-07-06,16,12,0
Preble,2021-07-07,14,18,0
Preble,2021-07-08,11,13,0
Preble,2021-07-09,12,14,0
Preble,2021-07-10,5,13,0
Preble,2021-07-11,4,4,0
Preble,2021-07-12,18,11,0
Preble,2021-07-13,15,8,0
Preble,2021-07-14,17,10,0
Preble,2021-07-15,19,17,0
Preble,2021-07-16,28,16,0
Preble,2021-07-17,16,13,0
Preble,2021-07-18,4,5,0
Preble,2021-07-19,19,14,0
Preble,2021-07-20,15,16,0
Preble,2021-07-21,26,15,0
Preble,2021-07-22,34,28,0
Preble,2021-07-23,23,9,0
Preble,2021-07-24,15,9,0
Preble,2021-07-25,7,7,0
Preble,2021-07-26,37,18,0
Preble,2021-07-27,24,17,0
Preble,2021-07-28,17,16,0
Preble,2021-07-29,17,17,0
Preble,2021-07-30,41,18,0
Preble,2021-07-31,25,6,0
Preble,2021-08-01,17,7,0
Preble,2021-08-02,34,19,0
Preble,2021-08-03,30,12,0
Preble,2021-08-04,16,10,0
Preble,2021-08-05,44,20,0
Preble,2021-08-06,31,18,0
Preble,2021-08-07,34,17,0
Preble,2021-08-08,10,4,0
Preble,2021-08-09,34,18,0
Preble,2021-08-10,39,9,0
Preble,2021-08-11,16,18,0
Preble,2021-08-12,31,26,0
Preble,2021-08-13,35,24,1
Preble,2021-08-14,14,17,3
Preble,2021-08-15,10,9,3
Preble,2021-08-16,28,34,11
Preble,2021-08-17,36,33,3
Preble,2021-08-18,30,25,9
Preble,2021-08-19,28,25,11
Preble,2021-08-20,30,29,8
Preble,2021-08-21,18,21,4
Preble,2021-08-22,11,14,0
Preble,2021-08-23,25,23,5
Preble,2021-08-24,32,16,6
Preble,2021-08-25,28,13,0
Preble,2021-08-26,28,37,4
Preble,2021-08-27,25,30,4
Preble,2021-08-28,28,28,1
Preble,2021-08-29,11,10,0
Preble,2021-08-30,39,28,2
Preble,2021-08-31,29,25,3
Preble,2021-09-01,21,18,5
Preble,2021-09-02,25,23,11
Preble,2021-09-03,34,24,2
Preble,2021-09-04,21,10,0
Preble,2021-09-05,7,14,3
Preble,2021-09-06,5,11,1
Preble,2021-09-07,26,31,6
Preble,2021-09-08,26,19,2
Preble,2021-09-09,43,17,4
Preble,2021-09-10,46,40,3
Preble,2021-09-11,21,20,1
Preble,2021-09-12,6,18,1
Preble,2021-09-13,27,29,1
Preble,2021-09-14,30,27,0
Preble,2021-09-15,24,33,7
Preble,2021-09-16,32,23,4
Preble,2021-09-17,29,35,3
Preble,2021-09-18,18,23,1
Preble,2021-09-19,7,6,0
Preble,2021-09-20,23,33,1
Preble,2021-09-21,24,31,4
Preble,2021-09-22,25,16,2
Preble,2021-09-23,23,20,7
Preble,2021-09-24,16,28,23
Preble,2021-09-25,17,20,45
Preble,2021-09-26,7,11,16
Preble,2021-09-27,24,10,69
Preble,2021-09-28,40,26,81
Preble,2021-09-29,25,24,75
Preble,2021-09-30,41,49,83
Preble,2021-10-01,26,26,50
Preble,2021-10-02,10,23,18
Preble,2021-10-03,8,6,15
Preble,2021-10-04,24,31,57
Preble,2021-10-05,26,20,68
Preble,2021-10-06,34,16,60
Preble,2021-10-07,33,27,198
Preble,2021-10-08,21,32,49
Preble,2021-10-09,14,22,20
Preble,2021-10-10,3,6,12
Preble,2021-10-11,11,22,30
Preble,2021-10-12,12,16,42
Preble,2021-10-13,13,26,49
Preble,2021-10-14,19,38,101
Preble,2021-10-15,26,25,30
Preble,2021-10-16,11,12,16
Preble,2021-10-17,2,4,9
Preble,2021-10-18,11,16,44
Preble,2021-10-19,10,17,97
Preble,2021-10-20,21,20,38
Preble,2021-10-21,23,16,64
Preble,2021-10-22,12,11,65
Preble,2021-10-23,10,12,36
Preble,2021-10-24,2,2,17
Preble,2021-10-25,21,15,81
Preble,2021-10-26,16,30,71
Preble,2021-10-27,19,12,79
Preble,2021-10-28,19,33,254
Preble,2021-10-29,18,19,60
Preble,2021-10-30,9,24,47
Preble,2021-10-31,5,6,20
Preble,2021-11-01,18,15,77
Preble,2021-11-02,12,11,67
Preble,2021-11-03,6,16,43
Preble,2021-11-04,20,18,286
Preble,2021-11-05,27,21,63
Preble,2021-11-06,11,8,30
Preble,2021-11-07,9,1,15
Preble,2021-11-08,23,12,31
Preble,2021-11-09,35,13,115
Preble,2021-11-10,21,16,80
Preble,2021-11-11,17,18,50
Preble,2021-11-12,28,17,60
Preble,2021-11-13,5,10,41
Preble,2021-11-14,8,0,12
Preble,2021-11-15,21,15,44
Preble,2021-11-16,32,13,39
Preble,2021-11-17,16,11,64
Preble,2021-11-18,33,16,216
Preble,2021-11-19,26,20,90
Preble,2021-11-20,13,1,64
Preble,2021-11-21,6,5,41
Preble,2021-11-22,22,12,77
Preble,2021-11-23,23,15,73
Preble,2021-11-24,17,8,60
Preble,2021-11-25,0,2,0
Preble,2021-11-26,16,9,52
Preble,2021-11-27,8,8,32
Preble,2021-11-28,8,7,16
Preble,2021-11-29,16,29,52
Preble,2021-11-30,24,27,124
Preble,2021-12-01,11,23,88
Preble,2021-12-02,27,17,208
Preble,2021-12-03,32,29,103
Preble,2021-12-04,11,13,58
Preble,2021-12-05,10,6,19
Preble,2021-12-06,19,17,72
Preble,2021-12-07,17,20,179
Preble,2021-12-08,13,5,58
Preble,2021-12-09,10,27,87
Preble,2021-12-10,35,28,244
Preble,2021-12-11,13,13,43
Preble,2021-12-12,5,2,25
Preble,2021-12-13,15,14,139
Preble,2021-12-14,4,13,65
Preble,2021-12-15,8,14,66
Preble,2021-12-16,13,8,94
Preble,2021-12-17,18,11,85
Preble,2021-12-18,9,6,72
Preble,2021-12-19,4,3,40
Preble,2021-12-20,16,7,84
Preble,2021-12-21,20,12,105
Preble,2021-12-22,10,9,82
Preble,2021-12-23,11,10,84
Preble,2021-12-24,6,5,17
Preble,2021-12-25,0,0,0
Preble,2021-12-26,6,7,15
Preble,2021-12-27,15,21,81
Preble,2021-12-28,29,14,56
Preble,2021-12-29,16,13,81
Preble,2021-12-30,36,15,109
Preble,2021-12-31,11,5,53
Preble,2022-01-01,5,3,11
Preble,2022-01-02,5,8,17
Preble,2022-01-03,18,14,35
Preble,2022-01-04,27,32,217
Preble,2022-01-05,22,11,58
Preble,2022-01-06,18,14,83
Preble,2022-01-07,19,15,74
Preble,2022-01-08,18,8,51
Preble,2022-01-09,16,3,12
Preble,2022-01-10,18,10,37
Preble,2022-01-11,24,15,98
Preble,2022-01-12,16,14,37
Preble,2022-01-13,11,5,53
Preble,2022-01-14,23,6,45
Preble,2022-01-15,15,4,26
Preble,2022-01-16,6,6,9
Preble,2022-01-17,7,7,25
Preble,2022-01-18,13,16,33
Preble,2022-01-19,5,8,31
Preble,2022-01-20,6,20,24
Preble,2022-01-21,7,7,40
Preble,2022-01-22,5,6,12
Preble,2022-01-23,5,3,8
Preble,2022-01-24,3,8,20
Preble,2022-01-25,9,13,32
Preble,2022-01-26,5,10,7
Preble,2022-01-27,5,13,28
Preble,2022-01-28,8,6,14
Preble,2022-01-29,1,9,9
Preble,2022-01-30,4,2,6
Preble,2022-01-31,0,5,12
Putnam,2020-12-14,0,0,0
Putnam,2020-12-15,0,0,0
Putnam,2020-12-16,0,0,0
Putnam,2020-12-17,1,0,0
Putnam,2020-12-18,1,0,0
Putnam,2020-12-19,0,0,0
Putnam,2020-12-20,0,0,0
Putnam,2020-12-21,45,0,0
Putnam,2020-12-22,5,0,0
Putnam,2020-12-23,44,0,0
Putnam,2020-12-24,21,0,0
Putnam,2020-12-25,0,0,0
Putnam,2020-12-26,2,0,0
Putnam,2020-12-27,0,0,0
Putnam,2020-12-28,63,0,0
Putnam,2020-12-29,52,0,0
Putnam,2020-12-30,102,0,0
Putnam,2020-12-31,18,0,0
Putnam,2021-01-01,5,0,0
Putnam,2021-01-02,7,0,0
Putnam,2021-01-03,2,0,0
Putnam,2021-01-04,42,0,0
Putnam,2021-01-05,20,0,0
Putnam,2021-01-06,124,1,0
Putnam,2021-01-07,93,2,0
Putnam,2021-01-08,73,0,0
Putnam,2021-01-09,22,0,0
Putnam,2021-01-10,1,0,0
Putnam,2021-01-11,38,42,0
Putnam,2021-01-12,46,5,0
Putnam,2021-01-13,86,21,0
Putnam,2021-01-14,141,3,0
Putnam,2021-01-15,172,1,0
Putnam,2021-01-16,21,0,0
Putnam,2021-01-17,2,0,0
Putnam,2021-01-18,99,14,0
Putnam,2021-01-19,16,18,0
Putnam,2021-01-20,356,24,0
Putnam,2021-01-21,212,13,0
Putnam,2021-01-22,41,15,0
Putnam,2021-01-23,34,6,0
Putnam,2021-01-24,0,0,0
Putnam,2021-01-25,21,56,0
Putnam,2021-01-26,8,23,0
Putnam,2021-01-27,42,74,0
Putnam,2021-01-28,153,40,0
Putnam,2021-01-29,90,22,0
Putnam,2021-01-30,669,12,0
Putnam,2021-01-31,1,0,0
Putnam,2021-02-01,75,52,0
Putnam,2021-02-02,79,40,0
Putnam,2021-02-03,55,116,0
Putnam,2021-02-04,94,156,0
Putnam,2021-02-05,396,150,0
Putnam,2021-02-06,32,30,0
Putnam,2021-02-07,1,0,0
Putnam,2021-02-08,82,98,0
Putnam,2021-02-09,37,39,0
Putnam,2021-02-10,28,72,0
Putnam,2021-02-11,133,52,0
Putnam,2021-02-12,317,60,0
Putnam,2021-02-13,537,5,0
Putnam,2021-02-14,5,3,0
Putnam,2021-02-15,31,45,0
Putnam,2021-02-16,15,4,0
Putnam,2021-02-17,37,323,0
Putnam,2021-02-18,69,286,0
Putnam,2021-02-19,102,79,0
Putnam,2021-02-20,28,625,0
Putnam,2021-02-21,5,0,0
Putnam,2021-02-22,43,99,0
Putnam,2021-02-23,49,56,0
Putnam,2021-02-24,252,77,0
Putnam,2021-02-25,428,177,0
Putnam,2021-02-26,144,307,0
Putnam,2021-02-27,82,25,0
Putnam,2021-02-28,16,5,0
Putnam,2021-03-01,35,46,0
Putnam,2021-03-02,61,43,0
Putnam,2021-03-03,65,43,0
Putnam,2021-03-04,194,127,0
Putnam,2021-03-05,125,426,0
Putnam,2021-03-06,292,108,0
Putnam,2021-03-07,19,12,0
Putnam,2021-03-08,113,104,0
Putnam,2021-03-09,128,78,0
Putnam,2021-03-10,599,333,0
Putnam,2021-03-11,257,94,0
Putnam,2021-03-12,135,147,0
Putnam,2021-03-13,71,521,0
Putnam,2021-03-14,8,6,0
Putnam,2021-03-15,55,45,0
Putnam,2021-03-16,69,39,0
Putnam,2021-03-17,485,63,0
Putnam,2021-03-18,126,450,0
Putnam,2021-03-19,144,192,0
Putnam,2021-03-20,51,71,0
Putnam,2021-03-21,11,16,0
Putnam,2021-03-22,39,41,0
Putnam,2021-03-23,67,76,0
Putnam,2021-03-24,458,281,0
Putnam,2021-03-25,103,133,0
Putnam,2021-03-26,80,91,0
Putnam,2021-03-27,49,267,0
Putnam,2021-03-28,6,9,0
Putnam,2021-03-29,74,48,0
Putnam,2021-03-30,109,78,0
Putnam,2021-03-31,375,412,0
Putnam,2021-04-01,133,269,0
Putnam,2021-04-02,138,145,0
Putnam,2021-04-03,60,67,0
Putnam,2021-04-04,15,15,0
Putnam,2021-04-05,154,189,0
Putnam,2021-04-06,85,116,0
Putnam,2021-04-07,108,485,0
Putnam,2021-04-08,158,196,0
Putnam,2021-04-09,136,152,0
Putnam,2021-04-10,71,72,0
Putnam,2021-04-11,6,12,0
Putnam,2021-04-12,24,63,0
Putnam,2021-04-13,60,57,0
Putnam,2021-04-14,27,393,0
Putnam,2021-04-15,75,81,0
Putnam,2021-04-16,87,103,0
Putnam,2021-04-17,14,36,0
Putnam,2021-04-18,4,9,0
Putnam,2021-04-19,14,31,0
Putnam,2021-04-20,44,52,0
Putnam,2021-04-21,21,267,0
Putnam,2021-04-22,41,124,0
Putnam,2021-04-23,65,99,0
Putnam,2021-04-24,25,32,0
Putnam,2021-04-25,4,5,0
Putnam,2021-04-26,23,27,0
Putnam,2021-04-27,45,50,0
Putnam,2021-04-28,16,80,0
Putnam,2021-04-29,54,114,0
Putnam,2021-04-30,39,111,0
Putnam,2021-05-01,14,28,0
Putnam,2021-05-02,1,3,0
Putnam,2021-05-03,12,16,0
Putnam,2021-05-04,28,42,0
Putnam,2021-05-05,82,99,0
Putnam,2021-05-06,73,125,0
Putnam,2021-05-07,38,85,0
Putnam,2021-05-08,7,6,0
Putnam,2021-05-09,8,9,0
Putnam,2021-05-10,10,16,0
Putnam,2021-05-11,13,40,0
Putnam,2021-05-12,28,62,0
Putnam,2021-05-13,47,62,0
Putnam,2021-05-14,55,63,0
Putnam,2021-05-15,31,17,0
Putnam,2021-05-16,9,4,0
Putnam,2021-05-17,43,11,0
Putnam,2021-05-18,43,23,0
Putnam,2021-05-19,55,34,0
Putnam,2021-05-20,65,64,0
Putnam,2021-05-21,61,52,0
Putnam,2021-05-22,22,26,0
Putnam,2021-05-23,6,4,0
Putnam,2021-05-24,27,21,0
Putnam,2021-05-25,30,53,0
Putnam,2021-05-26,46,74,0
Putnam,2021-05-27,26,58,0
Putnam,2021-05-28,28,47,0
Putnam,2021-05-29,18,14,0
Putnam,2021-05-30,8,2,0
Putnam,2021-05-31,5,2,0
Putnam,2021-06-01,17,24,0
Putnam,2021-06-02,21,21,0
Putnam,2021-06-03,32,33,0
Putnam,2021-06-04,30,55,0
Putnam,2021-06-05,6,15,0
Putnam,2021-06-06,4,15,0
Putnam,2021-06-07,22,32,0
Putnam,2021-06-08,16,33,0
Putnam,2021-06-09,13,46,0
Putnam,2021-06-10,24,59,0
Putnam,2021-06-11,19,43,0
Putnam,2021-06-12,6,18,0
Putnam,2021-06-13,4,11,0
Putnam,2021-06-14,10,24,0
Putnam,2021-06-15,15,35,0
Putnam,2021-06-16,16,30,0
Putnam,2021-06-17,16,28,0
Putnam,2021-06-18,15,34,0
Putnam,2021-06-19,19,24,0
Putnam,2021-06-20,3,4,0
Putnam,2021-06-21,7,9,0
Putnam,2021-06-22,27,34,0
Putnam,2021-06-23,12,22,0
Putnam,2021-06-24,16,29,0
Putnam,2021-06-25,7,17,0
Putnam,2021-06-26,2,11,0
Putnam,2021-06-27,3,5,0
Putnam,2021-06-28,11,17,0
Putnam,2021-06-29,12,10,0
Putnam,2021-06-30,11,20,0
Putnam,2021-07-01,14,26,0
Putnam,2021-07-02,26,35,0
Putnam,2021-07-03,3,4,0
Putnam,2021-07-04,2,1,0
Putnam,2021-07-05,9,6,0
Putnam,2021-07-06,4,10,0
Putnam,2021-07-07,10,12,0
Putnam,2021-07-08,19,7,0
Putnam,2021-07-09,6,8,0
Putnam,2021-07-10,6,3,0
Putnam,2021-07-11,1,3,0
Putnam,2021-07-12,9,15,0
Putnam,2021-07-13,9,9,0
Putnam,2021-07-14,12,7,0
Putnam,2021-07-15,24,12,0
Putnam,2021-07-16,15,6,0
Putnam,2021-07-17,7,1,0
Putnam,2021-07-18,3,4,0
Putnam,2021-07-19,34,14,0
Putnam,2021-07-20,13,11,0
Putnam,2021-07-21,36,13,0
Putnam,2021-07-22,46,25,0
Putnam,2021-07-23,28,10,0
Putnam,2021-07-24,10,7,0
Putnam,2021-07-25,6,4,0
Putnam,2021-07-26,23,9,0
Putnam,2021-07-27,13,3,0
Putnam,2021-07-28,16,15,0
Putnam,2021-07-29,34,16,0
Putnam,2021-07-30,11,7,0
Putnam,2021-07-31,11,5,0
Putnam,2021-08-01,5,1,0
