X,Y,FID,NAME,CLASS,ST,STFIPS,PLACEFIPS,CAPITAL,POP_CLASS,POPULATION
-78.40087855,40.50787789,2930,Altoona,city,PA,42,4202184, ,6,45413
-75.29474118,40.0032487,2931,Ardmore,Census Designated Place,PA,42,4202896, ,6,12773
-79.95426875,40.37432374,2932,Baldwin,borough,PA,42,4203928, ,6,20075
-76.2497535,41.05283943,2933,Berwick,borough,PA,42,4205888, ,6,10135
-80.03636921,40.32389391,2934,Bethel Park,municipality,PA,42,4206064, ,6,32243
-75.3678972,40.62663627,2935,Bethlehem,city,PA,42,4206088, ,7,77129
-76.4527705,41.00542695,2936,Bloomsburg,town,PA,42,4207128, ,6,15314
-75.3529159,39.96946281,2937,Broomall,Census Designated Place,PA,42,4209248, ,6,10879
-79.89616663,40.86155168,2938,Butler,city,PA,42,4210464, ,6,14010
-77.18998125,40.20056291,2939,Carlisle,borough,PA,42,4211272, ,6,19670
-80.2183925,40.51599995,2940,Carnot-Moon,Census Designated Place,PA,42,4211348, ,6,11684
-77.65564396,39.93143666,2941,Chambersburg,borough,PA,42,4212536, ,6,20960
-75.37588004,39.84471231,2942,Chester,city,PA,42,4213208, ,6,34569
-75.81984251,39.98492307,2943,Coatesville,city,PA,42,4214712, ,6,13823
-76.80684226,40.29971511,2944,Colonial Park,Census Designated Place,PA,42,4215328, ,6,13544
-76.49438893,40.03469639,2945,Columbia,borough,PA,42,4215384, ,6,10590
-75.26109128,39.92094605,2946,Darby,borough,PA,42,4218152, ,6,11516
-75.30387296,39.94950199,2947,Drexel Hill,Census Designated Place,PA,42,4219920, ,6,28113
-75.60721427,41.41524723,2948,Dunmore,borough,PA,42,4220352, ,6,14150
-75.22020423,40.68543768,2949,Easton,city,PA,42,4221648, ,6,27742
-75.17786963,41.00227471,2950,East Stroudsburg,borough,PA,42,4221872, ,6,10501
-76.599535,40.15654624,2951,Elizabethtown,borough,PA,42,4223016, ,6,12060
-75.49781869,40.53517828,2952,Emmaus,borough,PA,42,4223584, ,6,11323
-76.18115195,40.18116108,2953,Ephrata,borough,PA,42,4223832, ,6,13770
-80.07301987,42.11650001,2954,Erie,city,PA,42,4224000, ,8,100973
-80.09986115,40.59027827,2955,Franklin Park,borough,PA,42,4227552, ,6,14495
-75.48362196,40.630787,2956,Fullerton,Census Designated Place,PA,42,4228144, ,6,15216
-79.54439638,40.31126048,2957,Greensburg,city,PA,42,4231200, ,6,14534
-76.98360258,39.81174859,2958,Hanover,borough,PA,42,4232448, ,6,15668
-76.880678,40.26406615,2959,Harrisburg,city,PA,42,4232800,State,7,50368
-75.9724015,40.9504131,2960,Hazleton,city,PA,42,4233408, ,6,26216
-80.43889028,41.23204825,2961,Hermitage,city,PA,42,4234064, ,6,16282
-76.6427975,40.27085536,2962,Hershey,Census Designated Place,PA,42,4234144, ,6,14467
-75.1378265,40.1751909,2963,Horsham,Census Designated Place,PA,42,4235800, ,6,15209
-79.15519264,40.62199059,2964,Indiana,borough,PA,42,4236816, ,6,14260
-79.932858,40.29268928,2965,Jefferson Hills,borough,PA,42,4237955, ,6,11440
-78.91895456,40.32547912,2966,Johnstown,city,PA,42,4238288, ,6,19745
-75.38208851,40.09624055,2967,King of Prussia,Census Designated Place,PA,42,4239736, ,6,19982
-75.88749589,41.26519933,2968,Kingston,borough,PA,42,4239784, ,6,13145
-76.30099492,40.04213485,2969,Lancaster,city,PA,42,4241216, ,7,61418
-75.28121663,40.24164878,2970,Lansdale,borough,PA,42,4241432, ,6,16695
-75.27603565,39.94076137,2971,Lansdowne,borough,PA,42,4241440, ,6,10649
-76.42272743,40.34119528,2972,Lebanon,city,PA,42,4242168, ,6,26326
-74.88495184,40.15907049,2973,Levittown,Census Designated Place,PA,42,4242928, ,7,52433
-79.71401974,40.58184561,2974,Lower Burrell,city,PA,42,4244864, ,6,11547
-79.84393593,40.34188661,2975,McKeesport,city,PA,42,4246256, ,6,19811
-80.147415,41.63887265,2976,Meadville,city,PA,42,4248360, ,6,13345
-79.76092353,40.42578211,2977,Monroeville,municipality,PA,42,4250528, ,6,28459
-75.24050382,40.25024096,2978,Montgomeryville,Census Designated Place,PA,42,4250672, ,6,12967
-75.88153169,41.1758732,2979,Mountain Top,Census Designated Place,PA,42,4251384, ,6,10900
-79.901016,40.38781108,2980,Munhall,borough,PA,42,4252320, ,6,11245
-79.69646731,40.42761494,2981,Murrysville,municipality,PA,42,4252432, ,6,20388
-76.00026021,41.20039045,2982,Nanticoke,city,PA,42,4252584, ,6,10365
-80.33582875,40.99955391,2983,New Castle,city,PA,42,4253368, ,6,22624
-79.752345,40.56674067,2984,New Kensington,city,PA,42,4253736, ,6,12798
-75.3398683,40.1224445,2985,Norristown,borough,PA,42,4254656, ,6,35107
-79.703202,41.43375415,2986,Oil City,city,PA,42,4256456, ,6,10271
-75.16098543,39.9513585,2987,Philadelphia,city,PA,42,4260000, ,10,1587761
-75.52012022,40.13585171,2988,Phoenixville,borough,PA,42,4260120, ,6,17371
-79.97632043,40.43945857,2989,Pittsburgh,city,PA,42,4261000, ,8,309419
-79.74960307,40.50242677,2990,Plum,borough,PA,42,4261536, ,6,27472
-75.64442725,40.2507731,2991,Pottstown,borough,PA,42,4262416, ,6,22927
-76.2092047,40.67985272,2992,Pottsville,city,PA,42,4262432, ,6,14187
-75.9266097,40.33993106,2993,Reading,city,PA,42,4263624, ,7,90693
-78.53417803,41.45747706,2994,St. Marys,city,PA,42,4267344, ,6,12820
-75.66491553,41.40436816,2995,Scranton,city,PA,42,4269000, ,7,76271
-80.4998216,41.23396491,2996,Sharon,city,PA,42,4269720, ,6,14010
-76.79201815,39.97338243,2997,Shiloh,Census Designated Place,PA,42,4270256, ,6,11470
-79.99438075,40.29894566,2998,South Park Township,Census Designated Place,PA,42,4272403, ,6,13538
-77.85681015,40.7909799,2999,State College,borough,PA,42,4273808, ,6,45853
-79.72445434,39.89932342,3000,Uniontown,city,PA,42,4278528, ,5,9899
-80.08419196,40.3335974,3001,Upper St. Clair,Census Designated Place,PA,42,4279277, ,6,19137
-80.24673078,40.17396414,3002,Washington,city,PA,42,4281328, ,6,13460
-77.58219826,39.75245343,3003,Waynesboro,borough,PA,42,4281824, ,6,10883
-76.83152725,39.9843191,3004,Weigelstown,Census Designated Place,PA,42,4282008, ,6,13365
-75.6058219,39.96012785,3005,West Chester,borough,PA,42,4282704, ,6,19092
-79.93577425,40.35164757,3006,West Mifflin,borough,PA,42,4283512, ,6,20269
-79.987996,40.35547312,3007,Whitehall,borough,PA,42,4284512, ,6,13924
-75.8774505,41.2424585,3008,Wilkes-Barre,city,PA,42,4285152, ,6,42055
-79.874806,40.44235099,3009,Wilkinsburg,borough,PA,42,4285188, ,6,16160
-77.01016925,41.24648263,3010,Williamsport,city,PA,42,4285312, ,6,29458
-75.11781255,40.14951898,3011,Willow Grove,Census Designated Place,PA,42,4285408, ,6,16007
-75.9702352,40.33168725,3012,Wyomissing,borough,PA,42,4286880, ,6,10684
-75.25271625,39.93248328,3013,Yeadon,borough,PA,42,4286968, ,6,11627
-76.731131,39.95860809,3014,York,city,PA,42,4287048, ,6,45066
-71.39348152,41.88992722,3015,Central Falls,city,RI,44,4414140, ,6,19354
-71.44012807,41.77754756,3016,Cranston,city,RI,44,4419180, ,7,82424
-71.35593865,41.80654092,3017,East Providence,city,RI,44,4422960, ,6,48056
-71.305405,41.4831862,3018,Newport,city,RI,44,4449960, ,6,24260
-71.28777961,41.51594853,3019,Newport East,Census Designated Place,RI,44,4450140, ,6,11591
-71.35933987,41.87743695,3020,Pawtucket,city,RI,44,4454640, ,7,71976
-71.42188958,41.82353477,3021,Providence,city,RI,44,4459000,State,8,181537
-71.39225508,41.92321799,3022,Valley Falls,Census Designated Place,RI,44,4472500, ,6,11747
-71.46156625,41.69909574,3023,Warwick,city,RI,44,4474300, ,7,81824
-71.81524513,41.34354919,3024,Westerly,Census Designated Place,RI,44,4476820, ,6,17930
-71.49929116,42.00100579,3025,Woonsocket,city,RI,44,4480780, ,6,41944
-81.71766209,33.55520502,3026,Aiken,city,SC,45,4500550, ,6,31237
-82.64781257,34.52119302,3027,Anderson,city,SC,45,4501360, ,6,27379
-80.66814258,32.43261592,3028,Beaufort,city,SC,45,4504690, ,6,13869
-82.466091,34.87766763,3029,Berea,Census Designated Place,SC,45,4505770, ,6,15868
-80.85885914,32.23504828,3030,Bluffton,town,SC,45,4507210, ,6,18324
-81.06318816,33.971644,3031,Cayce,city,SC,45,4512655, ,6,13808
-79.93613546,32.78124518,3032,Charleston,city,SC,45,4513330, ,8,139363
-82.83864322,34.68228532,3033,Clemson,city,SC,45,4514950, ,6,15520
-81.04349778,33.99973383,3034,Columbia,city,SC,45,4516000,State,8,136866
-79.05092285,33.83769341,3035,Conway,city,SC,45,4516405, ,6,20651
-80.95460472,34.07540492,3036,Dentsville,Census Designated Place,SC,45,4519285, ,6,14749
-82.61139925,34.82448796,3037,Easley,city,SC,45,4521985, ,6,21016
-82.22711219,34.80686603,3038,Five Forks,Census Designated Place,SC,45,4525540, ,6,16752
-79.78758021,34.17692384,3039,Florence,city,SC,45,4525810, ,6,38224
-80.98155563,34.0247449,3040,Forest Acres,city,SC,45,4526305, ,6,11151
-80.9358087,35.01242513,3041,Fort Mill,town,SC,45,4526890, ,6,15664
-81.65787065,35.07465252,3042,Gaffney,city,SC,45,4528060, ,6,12919
-82.40289605,34.78414127,3043,Gantt,Census Designated Place,SC,45,4528375, ,6,15975
-80.03624389,32.99767365,3044,Goose Creek,city,SC,45,4529815, ,6,40508
-82.39856544,34.84859464,3045,Greenville,city,SC,45,4530850, ,7,67068
-82.15501946,34.18798776,3046,Greenwood,city,SC,45,4530895, ,6,23680
-82.23046819,34.93773215,3047,Greer,city,SC,45,4530985, ,6,29145
-79.99694908,32.90971513,3048,Hanahan,city,SC,45,4532065, ,6,20792
-80.74826,32.16169886,3049,Hilton Head Island,town,SC,45,4534045, ,6,41881
-81.19442774,34.10106618,3050,Irmo,town,SC,45,4535890, ,6,12010
-80.10775203,33.00924235,3051,Ladson,Census Designated Place,SC,45,4539220, ,6,15270
-81.2193002,33.98774553,3052,Lexington,town,SC,45,4541335, ,6,21099
-82.3001355,34.78702697,3053,Mauldin,city,SC,45,4545115, ,6,25240
-79.85487205,32.81906466,3054,Mount Pleasant,town,SC,45,4548535, ,7,81467
-78.88298955,33.69639648,3055,Myrtle Beach,city,SC,45,4549075, ,6,34812
-81.61393775,34.27847765,3056,Newberry,city,SC,45,4549570, ,6,10523
-81.9812855,33.50618617,3057,North Augusta,city,SC,45,4550695, ,6,22170
-80.00897882,32.87686314,3058,North Charleston,city,SC,45,4550875, ,8,113578
-78.67134507,33.82798147,3059,North Myrtle Beach,city,SC,45,4551280, ,6,17587
-81.14284999,33.98090083,3060,Oak Grove,Census Designated Place,SC,45,4551720, ,6,11094
-80.86552596,33.49209674,3061,Orangeburg,city,SC,45,4553080, ,6,13573
-82.454519,34.8460497,3062,Parker,Census Designated Place,SC,45,4554535, ,6,12335
-80.68993667,32.37352532,3063,Port Royal,town,SC,45,4558030, ,6,12388
-81.2321266,33.9296348,3064,Red Bank,Census Designated Place,SC,45,4559110, ,6,10917
-79.00997276,33.75750323,3065,Red Hill,Census Designated Place,SC,45,4559190, ,6,14609
-81.02651145,34.93957195,3066,Rock Hill,city,SC,45,4561405, ,7,73012
-81.111754,34.05091822,3067,St. Andrews,Census Designated Place,SC,45,4562395, ,6,21201
-81.14351409,34.04740292,3068,Seven Oaks,Census Designated Place,SC,45,4565207, ,6,15664
-82.25728979,34.72939427,3069,Simpsonville,city,SC,45,4566580, ,6,20608
-78.98584776,33.67720692,3070,Socastee,Census Designated Place,SC,45,4567390, ,6,22464
-81.92516057,34.94352935,3071,Spartanburg,city,SC,45,4568290, ,6,38714
-80.18065886,33.00480911,3072,Summerville,town,SC,45,4570270, ,6,49741
-80.34095958,33.92997905,3073,Sumter,city,SC,45,4570405, ,6,41714
-82.29052425,34.91322114,3074,Taylors,Census Designated Place,SC,45,4571395, ,6,23359
-82.33366241,34.88213991,3075,Wade Hampton,Census Designated Place,SC,45,4573870, ,6,21892
-81.06956225,33.9922583,3076,West Columbia,city,SC,45,4575850, ,6,16037
-98.46805262,45.46469347,3077,Aberdeen,city,SD,46,4600100, ,6,28577
-96.7855691,44.30266396,3078,Brookings,city,SD,46,4607580, ,6,24219
-98.2101719,44.36224073,3079,Huron,city,SD,46,4631060, ,6,13446
-98.0332265,43.71880732,3080,Mitchell,city,SD,46,4643100, ,6,15620
-100.3469463,44.36658281,3081,Pierre,city,SD,46,4649600,State,6,14215
-103.2257766,44.07150382,3082,Rapid City,city,SD,46,4652980, ,7,74789
-96.73077327,43.53843096,3083,Sioux Falls,city,SD,46,4659020, ,8,177425
-103.8619362,44.49312472,3084,Spearfish,city,SD,46,4660020, ,6,11567
-96.9244019,42.78254859,3085,Vermillion,city,SD,46,4666700, ,6,10764
-97.10244914,44.89958616,3086,Watertown,city,SD,46,4669300, ,6,22621
-97.39218482,42.89013634,3087,Yankton,city,SD,46,4673060, ,6,14263
-89.67862418,35.2886703,3088,Arlington,town,TN,47,4701740, ,6,13594
-84.608391,35.44544808,3089,Athens,city,TN,47,4702320, ,6,13736
-89.85000018,35.20320566,3090,Bartlett,city,TN,47,4703440, ,7,60011
-86.79008085,36.03187799,3091,Brentwood,city,TN,47,4708280, ,6,43429
-82.21529931,36.58901168,3092,Bristol,city,TN,47,4708540, ,6,27259
-89.25746236,35.58810307,3093,Brownsville,city,TN,47,4708920, ,6,10261
-85.30521378,35.0429216,3094,Chattanooga,city,TN,47,4714000, ,8,182788
-87.3550077,36.530679,3095,Clarksville,city,TN,47,4715160, ,8,153577
-84.87095661,35.18161205,3096,Cleveland,city,TN,47,4715400, ,6,45048
-89.66850537,35.03943171,3097,Collierville,town,TN,47,4716420, ,6,48715
-83.1933267,42.13972315,3098,Trenton,city,MI,26,2680420, ,6,18479
-83.1457364,42.58173479,3099,Troy,city,MI,26,2680700, ,7,84521
-85.77875172,43.00567564,3100,Walker,city,MI,26,2682960, ,6,24697
-83.02506297,42.50851622,3101,Warren,city,MI,26,2684000, ,8,138367
-84.63532127,42.74010398,3102,Waverly,Census Designated Place,MI,26,2684800, ,6,23973
-83.38773231,42.27745461,3103,Wayne,city,MI,26,2684940, ,6,17787
-83.39977825,42.32060311,3104,Westland,city,MI,26,2686000, ,7,82483
-83.53471488,42.52430621,3105,Wixom,city,MI,26,2688140, ,6,13853
-83.23737035,42.13200647,3106,Woodhaven,city,MI,26,2688380, ,6,12750
-83.16218317,42.20845766,3107,Wyandotte,city,MI,26,2688900, ,6,24996
-85.70670078,42.89099496,3108,Wyoming,city,MI,26,2688940, ,7,77931
-83.62073108,42.24370542,3109,Ypsilanti,city,MI,26,2689140, ,6,20476
-93.36433913,43.65477998,3110,Albert Lea,city,MN,27,2700694, ,6,17769
-95.38023752,45.87281561,3111,Alexandria,city,MN,27,2700928, ,6,11916
-93.32642036,45.25708921,3112,Andover,city,MN,27,2701486, ,6,32644
-93.38948203,45.21002003,3113,Anoka,city,MN,27,2701720, ,6,17728
-93.20061058,44.74564021,3114,Apple Valley,city,MN,27,2701900, ,7,51023
-92.97415358,43.67207467,3115,Austin,city,MN,27,2702908, ,6,24930
-94.874467,47.45514466,3116,Bemidji,city,MN,27,2705068, ,6,14341
-86.47078693,36.37840639,3117,Gallatin,city,TN,47,4728540, ,6,36280
-93.74356813,45.34226779,3118,Big Lake,city,MN,27,2705752, ,6,10803
-93.20775903,45.16958812,3119,Blaine,city,MN,27,2706382, ,7,63917
-93.31501995,44.83060812,3120,Bloomington,city,MN,27,2706616, ,7,88048
-94.19823503,46.3551451,3121,Brainerd,city,MN,27,2707300, ,6,13929
-93.31613656,45.06811702,3122,Brooklyn Center,city,MN,27,2707948, ,6,32581
-93.3403175,45.11941515,3123,Brooklyn Park,city,MN,27,2707966, ,7,82734
-93.8685825,45.17115035,3124,Buffalo,city,MN,27,2708452, ,6,16351
-93.27943914,44.76481583,3125,Burnsville,city,MN,27,2708794, ,7,61820
-93.39042287,45.17029508,3126,Champlin,city,MN,27,2710846, ,6,24658
-93.53855941,44.86328529,3127,Chanhassen,city,MN,27,2710918, ,6,25769
-93.59844282,44.78585336,3128,Chaska,city,MN,27,2710972, ,6,26473
-92.47002665,46.71449227,3129,Cloquet,city,MN,27,2712160, ,6,12347
-93.23832825,45.04870491,3130,Columbia Heights,city,MN,27,2712700, ,6,20690
-93.30944425,45.17556378,3131,Coon Rapids,city,MN,27,2713114, ,7,63585
-92.94926101,44.83231732,3132,Cottage Grove,city,MN,27,2713456, ,6,36622
-93.35959589,45.03787355,3133,Crystal,city,MN,27,2714158, ,6,23356
-92.10245586,46.79055577,3134,Duluth,city,MN,27,2717000, ,7,87329
-93.16379062,44.81681422,3135,Eagan,city,MN,27,2717288, ,7,67264
-93.20353417,45.35555073,3136,East Bethel,city,MN,27,2717486, ,6,11882
-93.45951283,44.84876533,3137,Eden Prairie,city,MN,27,2718116, ,7,64545
-93.36017727,44.89136928,3138,Edina,city,MN,27,2718188, ,7,51476
-93.56673987,45.30572903,3139,Elk River,city,MN,27,2718674, ,6,24484
-94.46179398,43.6441098,3140,Fairmont,city,MN,27,2720330, ,6,10339
-93.27872307,44.29864877,3141,Faribault,city,MN,27,2720546, ,6,24479
-93.14045729,44.63764871,3142,Farmington,city,MN,27,2720618, ,6,23188
-96.0764321,46.28499468,3143,Fergus Falls,city,MN,27,2720906, ,6,13439
-92.98787623,45.2807032,3144,Forest Lake,city,MN,27,2721770, ,6,20007
-93.25955945,45.08420005,3145,Fridley,city,MN,27,2722814, ,6,27905
-93.35905718,44.99001357,3146,Golden Valley,city,MN,27,2724308, ,6,21536
-93.53265612,47.23788251,3147,Grand Rapids,city,MN,27,2725118, ,6,11566
-93.23445629,45.25094038,3148,Ham Lake,city,MN,27,2726738, ,6,16324
-92.8537595,44.73124898,3149,Hastings,city,MN,27,2727530, ,6,22817
-92.9397091,47.41906079,3150,Hibbing,city,MN,27,2728790, ,6,16357
-93.40580776,44.92594115,3151,Hopkins,city,MN,27,2730140, ,6,18656
-92.99063684,45.16354979,3152,Hugo,city,MN,27,2730392, ,6,14918
-94.37629344,44.88549727,3153,Hutchinson,city,MN,27,2730644, ,6,13934
-93.0595802,44.82460694,3154,Inver Grove Heights,city,MN,27,2731076, ,6,35076
-93.25223712,44.67767665,3155,Lakeville,city,MN,27,2735180, ,7,62127
-93.11214275,45.16754989,3156,Lino Lakes,city,MN,27,2737322, ,6,21377
-93.986274,44.16131031,3157,Mankato,city,MN,27,2739878, ,6,41526
-93.44827764,45.09931184,3158,Maple Grove,city,MN,27,2740166, ,7,69340
-93.04508,45.01391144,3159,Maplewood,city,MN,27,2740382, ,6,40847
-95.7930135,44.44624237,3160,Marshall,city,MN,27,2740688, ,6,14181
-93.14025409,44.88126809,3161,Mendota Heights,city,MN,27,2741696, ,6,11549
-93.26783448,44.9635188,3162,Minneapolis,city,MN,27,2743000, ,8,415852
-93.46015682,44.93238892,3163,Minnetonka,city,MN,27,2743252, ,7,52664
-93.7971655,45.29291365,3164,Monticello,city,MN,27,2743774, ,6,13757
-96.77041577,46.86940022,3165,Moorhead,city,MN,27,2743864, ,6,42326
-93.20774295,45.10712506,3166,Mounds View,city,MN,27,2744530, ,6,12932
-93.20612869,45.06580428,3167,New Brighton,city,MN,27,2745430, ,6,23213
-93.38673282,45.03726917,3168,New Hope,city,MN,27,2745628, ,6,21651
-94.46779993,44.3120283,3169,New Ulm,city,MN,27,2746042, ,6,13600
-92.96011479,45.51371819,3170,North Branch,city,MN,27,2746798, ,6,10672
-93.16968821,44.4552888,3171,Northfield,city,MN,27,2746924, ,6,20525
-94.03810586,44.18151688,3172,North Mankato,city,MN,27,2747068, ,6,13880
-92.99947899,45.01368334,3173,North St. Paul,city,MN,27,2747221, ,6,12360
-92.96415896,44.98726598,3174,Oakdale,city,MN,27,2747680, ,6,28344
-93.61999476,45.26595843,3175,Otsego,city,MN,27,2749138, ,6,16262
-93.2313525,44.08510788,3176,Owatonna,city,MN,27,2749300, ,6,26018
-93.46130293,45.02225941,3177,Plymouth,city,MN,27,2751730, ,7,77618
-93.44087607,44.72488041,3178,Prior Lake,city,MN,27,2752594, ,6,26053
-93.41301561,45.24794063,3179,Ramsey,city,MN,27,2753026, ,6,25889
-92.53332546,44.56336747,3180,Red Wing,city,MN,27,2753620, ,6,16379
-93.28261191,44.87619868,3181,Richfield,city,MN,27,2754214, ,6,37895
-93.337342,45.03042872,3182,Robbinsdale,city,MN,27,2754808, ,6,14786
-92.47799939,44.01559291,3183,Rochester,city,MN,27,2754880, ,8,115415
-93.12295282,44.73611578,3184,Rosemount,city,MN,27,2755726, ,6,24117
-93.15444141,45.01550568,3185,Roseville,city,MN,27,2755852, ,6,35875
-94.19820219,45.56279386,3186,St. Cloud,city,MN,27,2756896, ,7,69910
-93.36501085,44.94873891,3187,St. Louis Park,city,MN,27,2757220, ,6,48973
-93.7125645,45.19494429,3188,St. Michael,city,MN,27,2757346, ,6,17655
-93.1060355,44.95580765,3189,St. Paul,city,MN,27,2758000,State,8,304055
-93.96429457,44.32950968,3190,St. Peter,city,MN,27,2758036, ,6,11563
-94.19980646,45.62354334,3191,Sartell,city,MN,27,2758612, ,6,17511
-94.16373256,45.59118468,3192,Sauk Rapids,city,MN,27,2758684, ,6,13289
-93.36322749,44.75448038,3193,Savage,city,MN,27,2758738, ,6,30585
-93.52730738,44.79341749,3194,Shakopee,city,MN,27,2759350, ,6,41573
-93.126837,45.06365854,3195,Shoreview,city,MN,27,2759998, ,6,26685
-93.05151875,44.90047597,3196,South St. Paul,city,MN,27,2761492, ,6,20678
-92.824453,45.05568767,3197,Stillwater,city,MN,27,2762824, ,6,19225
-93.07476464,45.05696558,3198,Vadnais Heights,city,MN,27,2766460, ,6,13177
-93.8069195,44.83716745,3199,Waconia,city,MN,27,2767432, ,6,12373
-93.08574694,44.90185079,3200,West St. Paul,city,MN,27,2769700, ,6,20210
-93.01502173,45.06537381,3201,White Bear Lake,city,MN,27,2769970, ,6,25051
-95.0581625,45.12016657,3202,Willmar,city,MN,27,2770420, ,6,20172
-91.6438185,44.04917358,3203,Winona,city,MN,27,2771032, ,6,27723
-92.92306525,44.90565611,3204,Woodbury,city,MN,27,2771428, ,7,69286
-95.59835195,43.62795885,3205,Worthington,city,MN,27,2771734, ,6,13362
-89.34844825,30.31884566,3206,Bay St. Louis,city,MS,28,2803980, ,6,10792
-88.8936071,30.3949595,3207,Biloxi,city,MS,28,2806220, ,6,49617
-89.98960128,32.27784162,3208,Brandon,city,MS,28,2808300, ,6,23425
-90.44322469,31.58036098,3209,Brookhaven,city,MS,28,2808820, ,6,12782
-90.28612845,32.18896576,3210,Byram,city,MS,28,2810140, ,6,11618
-90.03389631,32.59754748,3211,Canton,city,MS,28,2811100, ,6,13981
-90.5714595,34.20292028,3212,Clarksdale,city,MS,28,2813820, ,6,16688
-90.72900275,33.74311243,3213,Cleveland,city,MS,28,2814260, ,6,12238
-90.34029091,32.35395057,3214,Clinton,city,MS,28,2814420, ,6,25450
-88.41340692,33.50859334,3215,Columbus,city,MS,28,2815380, ,6,23596
-88.51434452,34.94736047,3216,Corinth,city,MS,28,2815700, ,6,14956
-88.64995392,30.39139994,3217,Gautier,city,MS,28,2826860, ,6,19456
-91.05141163,33.38503155,3218,Greenville,city,MS,28,2829180, ,6,32542
-90.1992758,33.51257657,3219,Greenwood,city,MS,28,2829340, ,6,14854
-89.81304884,33.78156128,3220,Grenada,city,MS,28,2829460, ,6,13137
-89.08866295,30.3802058,3221,Gulfport,city,MS,28,2829700, ,7,72324
-89.28726753,31.33084988,3222,Hattiesburg,city,MS,28,2831020, ,6,45749
-89.99238905,34.84894758,3223,Hernando,city,MS,28,2831780, ,6,15907
-90.05012901,34.95119356,3224,Horn Lake,city,MS,28,2833700, ,6,27565
-90.64467134,33.44917715,3225,Indianola,city,MS,28,2834740, ,5,9667
-90.17943857,32.296228,3226,Jackson,city,MS,28,2836000,State,8,170925
-89.1361265,31.69948225,3227,Laurel,city,MS,28,2839640, ,6,18355
-89.16457958,30.3603319,3228,Long Beach,city,MS,28,2841680, ,6,15979
-90.47137029,31.24485147,3229,McComb,city,MS,28,2843280, ,6,12436
-90.096541,32.45702837,3230,Madison,city,MS,28,2844520, ,6,26967
-88.68967475,32.38453562,3231,Meridian,city,MS,28,2846640, ,6,41251
-88.53559306,30.39514805,3232,Moss Point,city,MS,28,2849240, ,6,13380
-91.38805556,31.54852918,3233,Natchez,city,MS,28,2850440, ,6,15087
-88.78477212,30.40824053,3234,Ocean Springs,city,MS,28,2853520, ,6,18240
-89.8478472,34.96092475,3235,Olive Branch,city,MS,28,2854040, ,6,37606
-89.5263797,34.36320396,3236,Oxford,city,MS,28,2854840, ,6,21909
-88.53093047,30.36502437,3237,Pascagoula,city,MS,28,2855360, ,6,22849
-90.13673011,32.27804353,3238,Pearl,city,MS,28,2855760, ,6,26773
-89.257087,31.34804539,3239,Petal,city,MS,28,2856800, ,6,10736
-89.678287,30.51901375,3240,Picayune,city,MS,28,2857160, ,6,10990
-90.1426335,32.42507531,3241,Ridgeland,city,MS,28,2862520, ,6,26264
-90.00302708,34.98601644,3242,Southaven,city,MS,28,2869280, ,7,53981
-88.82974161,33.46083154,3243,Starkville,city,MS,28,2870240, ,6,24912
-88.72980925,34.2637352,3244,Tupelo,city,MS,28,2874840, ,6,36133
-90.88014454,32.34715281,3245,Vicksburg,city,MS,28,2876720, ,6,23578
-88.6571592,33.60639232,3246,West Point,city,MS,28,2879120, ,6,11082
-90.40672107,32.86181925,3247,Yazoo City,city,MS,28,2881520, ,6,10921
-90.32562247,38.54935158,3248,Affton,Census Designated Place,MO,29,2900280, ,6,22036
-90.37253724,38.42940581,3249,Arnold,city,MO,29,2901972, ,6,21340
-90.5500154,38.59495954,3250,Ballwin,city,MO,29,2903160, ,6,31205
-90.22790739,38.75287902,3251,Bellefontaine Neighbors,city,MO,29,2904222, ,6,10872
-94.53360358,38.8192116,3252,Belton,city,MO,29,2904384, ,6,23674
-94.27212877,39.0122304,3253,Blue Springs,city,MO,29,2906652, ,7,55231
-93.41746139,37.60535481,3254,Bolivar,city,MO,29,2906976, ,6,10659
-93.21822769,36.64029568,3255,Branson,city,MO,29,2907966, ,6,11527
-90.40815099,38.75447899,3256,Bridgeton,city,MO,29,2908398, ,6,11791
-89.55950663,37.31072893,3257,Cape Girardeau,city,MO,29,2911242, ,6,39858
-94.306277,37.16384183,3258,Carthage,city,MO,29,2911656, ,6,15283
-90.58049106,38.65880598,3259,Chesterfield,city,MO,29,2913600, ,6,48292
-90.34121175,38.64714367,3260,Clayton,city,MO,29,2914572, ,6,16362
-92.3277174,38.94711129,3261,Columbia,city,MO,29,2915670, ,8,121061
-90.35732029,38.5117082,3262,Concord,Census Designated Place,MO,29,2916030, ,6,16903
-90.37826833,38.55691194,3263,Crestwood,city,MO,29,2917218, ,6,11934
-90.44301097,38.6621244,3264,Creve Coeur,city,MO,29,2917272, ,6,18379
-90.72365675,38.7664125,3265,Dardenne Prairie,city,MO,29,2918253, ,6,12706
-90.64912736,38.50134202,3266,Eureka,city,MO,29,2922834, ,6,10854
-94.23755117,39.33946991,3267,Excelsior Springs,city,MO,29,2923086, ,6,11171
-90.42887493,37.78209469,3268,Farmington,city,MO,29,2923752, ,6,17600
-90.304086,38.74616375,3269,Ferguson,city,MO,29,2923986, ,6,21306
-90.40970129,38.21955039,3270,Festus,city,MO,29,2924094, ,6,11981
-90.32688416,38.79958052,3271,Florissant,city,MO,29,2924778, ,7,53362
